msg,Class,notice,vaccine,route,infected,disaster,missing
"[서산시청] 7월 18일(일) 10:30 기준 확진자 11명 발생(서산357~367번 / 확진자 접촉 7, 타지역 접촉 1, 자가격리 중 2, 예방적 검사 1)",3,0,0,0,1,0,0
"[청주시청]7월17일 확진자 11명 발생(감염경로 조사중4, 청주 확진자 접촉2, 격리중 확진5). ▲홈페이지 참조 ▲발열, 인후통 등 증상시 신속히 무료검사",3,0,0,0,1,0,0
"[동두천시청] 7월 18일 0시 기준 일일 확진자 3명 발생(522~524번), 홈페이지 및 블로그 참고바랍니다. c11.kr/ddc21",3,0,0,0,1,0,0
"[용인시청] 7월 18일 0시 기준 확진자 21명입니다. 기침, 발열 등 의심증상 발현시 가까운 선별진료소에서 검사 받으세요. corona.yongin.go.kr",3,0,0,0,1,0,0
"[수원시청] 7월 18일 10시 기준, 수원 확진자 31명 발생. 기침, 발열 등 의심증상 있으면 가까운 선별진료소에서 검사받으세요. me2.kr/2gg0m",3,0,0,0,1,0,0
[강원도청] 7.17.(토) 도내 코로나19 확진 52명(원주6<해외1> 강릉34 동해2 속초2 삼척2 영월1<해외> 화천5)▶마스크 착용 등 방역수칙 준수 당부,3,0,0,0,1,0,0
"[아산시청]7월17일 확진자 7명(776~782번, 가족2, 지인3, 직장1, 조사중1) / 주말 종교·체육시설 등 방역수칙준수, 외출·모임 자제 바랍니다.",3,0,0,0,1,0,0
"[영광군청] 67~68년생 7.19.(월)20시부터 7.20.(화)18시까지 코로나19예방접종 사전예약 인터넷, 보건소콜센터(350-4775,5650)에서 가능",1,0,1,0,0,0,0
"[대구광역시] 18일 0시기준 확진자42명 발생.지역41명(달서구12, 수성구11, 북구10, 중구2, 동구2, 서구2, 남구1, 달성군1), 해외1명(달서구1)",3,0,0,0,1,0,0
"[울산광역시] 7월 18일(일요일) 코로나19 임시선별검사소는 문수축구장, 종합운동장 2개소 09시~17시까지 운영합니다.(점심시간 12시~13시 미운영)",0,1,0,0,0,0,0
[전주시청]7.18(일) 오전 10시 기준 2명 발생(전일 2명/ corona.jeonju.go.kr)/지역감염 확산 방지를 위해 반드시 방역수칙을 지켜주십시오.,3,0,0,0,1,0,0
"[세종시청] 7월18일 0시 확진자 5명(629~633번) 발생. (확진자 관련 2, 타지역 확진자 접촉 2, 조사중 1) 자세한 사항 시 홈페이지 참고바랍니다.",3,0,0,0,1,0,0
"[고양시청] 7.17.(토) 일일확진자 13명(덕양구6,일산동구4,일산
 서구3)타지역확진 고양시민 2명 https://han.gl/iMmgw 참조바랍니다.",3,0,0,0,1,0,0
"[천안시청] 확진 16명[유흥관련2, 타지역관련1, 조사중5, 관내접촉4, 격리중3, 해외입국1] 감염경로 미상의 청장년층 확진증가. 의심될 땐 꼭 검사바랍니다.",3,0,0,0,1,0,0
"[전남도청] 7.17(토) 24시기준 확진자 11명(목포1,여수5,순천2,광양3) ▲타지역 방문·지인 만남 자제 ▲실내·외 마스크 착용 등 생활방역수칙 준수하세요",3,0,0,0,1,0,0
"[양주시청] 7월 18일 00시 기준, 일일 확진자 4명 발생(양주시 713~716번). 관련정보는 홈페이지 및 블로그 참고바랍니다. c11.kr/o1wn",3,0,0,0,1,0,0
[파주시청] 7월18일 0시 기준 확진자 5명 발생(1371~1375번). 홈페이지 및 블로그 vo.la/DVULs 참조바랍니다.,3,0,0,0,1,0,0
"[울산광역시] 7.18. 0시 기준 코로나19 확진자 12명(중2, 남7, 동1, 북1, 울주1)▲주말 종교·체육시설 등 방역수칙준수, 외출·모임 자제 바랍니다.",3,0,0,0,1,0,0
[광주광역시] 7.18일 0시기준 확진자 23명 발생. 9명의 동선 및 접촉자 조사중. 14명은 자가격리중 확진되어 동선없음. https://c11.kr/moaz,3,0,0,0,1,0,0
"[경상북도청] 7월18일 0시 기준 코로나19 신규확진자 15명(포항2,경주4,김천1,경산4,영덕2,칠곡2) 발생, 자세한 내용은 시군 홈페이지 게재",3,0,0,0,1,0,0
"[광양시청] 21. 7. 18. 08:00 기준 확진자 2명 발생, 타지역 방문 및 타지역 거주자 만남 자제, 유증상자 보건소 선별진료소 검사바랍니다.",3,0,0,0,1,0,0
"[광양시청] 7. 18. 24:00 기준 확진자 2명 발생, 타지역 방문 및 타지역 거주자 만남 자제, 유증상자 보건소 선별진료소 검사바랍니다.",3,0,0,0,1,0,0
"[여수시청] 7. 17. 24:00 기준 총 5명 발생(확진자 접촉 2, 유증상 1, 자가격리중 2)/변이바이러스 전파 위험이 있으니 개인방역 철저히 바랍니다.",3,0,0,0,1,0,0
[순천시청] 7.18.(일) 08시 기준 확진 3명 발생(자가격리중) √7일이내 수도권 및 타지역 방문자는 보건소 선별진료소에서 검사 받으시기 바랍니다.,3,0,0,0,1,0,0
"[행정안전부] 07월18일 00시00분 제주(제주산간) 호우경보, 산사태ㆍ상습침수 등 위험지역 대피, 외출자제 등 안전에 주의바랍니다",4,0,0,0,0,1,0
"[강릉시청]20시 기준 오늘 확진자 총 31명 발생(10대미만 1명, 10~20대 23명, 30~60대 7명)/불필요한 외출·대외접촉을 자제하여 주시기 바랍니다.",3,0,0,0,1,0,0
"[제주도] 제주 남부, 서부, 동부, 산지에 호우특보가 발효 중이니 해안가, 하천변 등 위험지역 출입금지 및 침수예방 등 안전관리에 철저를 바랍니다.",4,0,0,0,0,1,0
"[화성시청] 7월17일 18시 현재, 확진자 19명(화성 1914~1932번) 발생하였습니다. 상세내용은 hscity.go.kr/crn.do 참조",3,0,0,0,1,0,0
"[함안군청] 함안군 거리두기 3단계 격상(7.18 00시~7.28 24시), 사적모임 4인까지, 유흥시설·식당·카페 등 22시까지 운영제한,방역수칙 준수바랍니다.",0,1,0,0,0,0,0
"[전남경찰청] 경찰은 장성읍에서 실종된 박소영씨(여, 43세)를 찾습니다 - 163cm, 64kg, 긴체크남방, 흰티, 검정바지
 vo.la/dNtwv / ☎182",5,0,0,0,0,0,1
[강릉시청]속초 302번 관련 7월15일(목) 13:34~14:40 강릉터미널→속초터미널 강원여객 72아2190 시외버스 탑승자는 보건소에서 반드시 검사바랍니다.,2,0,0,1,0,0,0
"[남양주시청] 7.17.(토) 남양주시 주민 15명 코로나19 확진. 방역사항은 홈페이지, 블로그 참고바랍니다. c11.kr/qmew",3,0,0,0,1,0,0
"[평택시]확진자14명(관내5,관외2(청주,인천),조사중7)발생. 상세한 사항은 평택시 홈페이지를 참고하세요☞ www.pyeongtaek.go.kr/route",3,0,0,0,1,0,0
"[연천군청](정정)7월17일 코로나19 18시 기준 확진자 발생 2명(연천군민84~85번), 관련정보 홈페이지 참조바랍니다. www.yeoncheon.go.kr",3,0,0,0,1,0,0
[광진구청] 확진자 발생에 따른 관내 동선 알림. 상호 공개된 장소 홈페이지 확인( han.gl/rvVRk )후 동시간대 이용자는 가까운 보건소에서 검사바랍니다.,0,1,0,0,0,0,0
[영광군청] 보건소 내에 있는 선별진료소는 09:00~20:00(7월 31일 한)까지 연장 운영합니다. √코로나19 방역수칙 꼭 지켜주세요.,0,1,0,0,0,0,0
"[의정부시청] 7월 17일 18시 기준, 일일 확진자 12명 발생(1802~1813번) 홈페이지 및 블로그 https://c11.kr/joao 참고 바랍니다.",3,0,0,0,1,0,0
"[연천군청] 6월 17일 코로나19 18시 기준 일일 확진자 발생 2명(연천군민84~85번), 관련정보 홈페이지 참조바랍니다. www.yeoncheon.go.kr",3,0,0,0,1,0,0
"[예산군청]7월17일(토)18시 기준 예산 66번,67번 확진자(해외입국자) 2명 발생/자가격리 중으로 이동동선 없음/방역소독완료/타지역 방문 자제바랍니다.",3,0,0,0,1,0,0
"[여주시청] 7월 17일 18시 기준, 전일 대비 확진자 5명(421~425번) 발생. 관련정보는 시청홈페이지를 참고하시기 바랍니다. ☞ yeoju.go.kr",3,0,0,0,1,0,0
"[부천시청] 7월 17일(토) 18:00기준 코로나19확진자 25명 발생, 세부내용은 블로그 참조하시기 바랍니다
 blog.naver.com/bucheon-city",3,0,0,0,1,0,0
"[안성시]7.17.18시기준 코로나19 확진자 10명 발생(접촉자8,해외입국자2) 역학조사, 방역조치 완료 anseong.go.kr/corona_index.jsp",3,0,0,0,1,0,0
"[대전광역시] 오늘 18시 기준, 33명 추가 발생.(동4, 중4, 서14, 유성7, 대덕4). 자세한 사항은 홈페이지 참조.
 (참고)어제 하루 총 33명 발생.",3,0,0,0,1,0,0
"[밀양시청]7월17일(토)18시 코로나19 확진자 3명 발생(밀양130번 유증상자, 밀양131-132번 타지역거주자, 자가격리중 확진)방역수칙 준수바랍니다",3,0,0,0,1,0,0
"[강북구청]7.10.(토) 수유기원(강북구 도봉로 377 2층, 소독완료) 방문자는 강북보건소(평일9~21시, 주말9~18시)검사바랍니다.☎901-7704",2,0,0,1,0,0,0
"[이천시청] 7월 17일 확진자 7명 발생(동반입소1,확진자접촉6) 자세한 내용은 홈페이지(icheon.go.kr) 및 블로그 참조바랍니다.",3,0,0,0,1,0,0
"[인천동구청] 7월 17일 17시 기준 코로나19 확진자 1명(97번) 발생. 
 www.icdonggu.go.kr/covid-19",3,0,0,0,1,0,0
"[김해시청] 7. 17.(토) 확진자 19명 발생(김해 1093~1111), 김해유흥주점관련13, 관외확진자접촉1, 격리중3, 조사중2 / 역학조사 및 소독 완료",3,0,0,0,1,0,0
[구리시청] 7.17.(토) 17:00 기준 신규 확진자 3명 발생. 코로나19 확산방지를 위해 외출과 사적모임 자제를 부탁드립니다 bit.ly/3xLNQPT,3,0,0,0,1,0,0
[부산시]7.12(월) 18:00-19:30 서구 암남동 부산항 7080주점(서구 충무대로 82번길9)을 방문하신 분은 서구보건소로 상담바랍니다.(소독완료),2,0,0,1,0,0,0
"[김포시청] 7월 17일 17시 기준, 코로나19 확진자 9명 발생/ 세부사항은 김포시 블로그를 참조하시기 바랍니다. vo.la/6Wt0p",3,0,0,0,1,0,0
[영광군청] 광주3124 확진자 관련 7.14.(수) 12:20~17:50 백수읍 웨스트오션CC 방문하신분은 코로나검사 받으시기 바랍니다. 수도권등타지역 방문자제,2,0,0,1,0,0,0
[영광군청] 광주3124 확진자 관련 7.14.(수) 11:30~12:10 백수읍 모래골식당 방문하신분은 코로나검사 받으시기 바랍니다. 백신접종하신분도 마스크착용,2,0,0,1,0,0,0
[인천서구청] 7월 17일 17시 기준 확진환자 12명 발생. vo.la/9fY4y 참조바랍니다.,3,0,0,0,1,0,0
"[안산시청]7월17일 17시기준 확진자 30명발생, 상세내용은 시홈페이지, 블로그 참조바랍니다 blog.naver.com/cityansan/222434827368",3,0,0,0,1,0,0
[태안군청] 7.17.(토) 17:00 기준 확진자1명추가발생(태안74번/자가격리중확진)마스크착용 등 개인방역수칙 준수바랍니다.,3,0,0,0,1,0,0
"[인천중구청] 7월 17일 17시 기준 확진자 6명 발생(확진자접촉3, 증상발현2, 해외입국1) 동선은 http://www.icjg.go.kr 참조 바랍니다.",3,0,0,0,1,0,0
"[광주시청] 7월 17일 17시 기준 확진자 13명 발생.
 기침, 발열 등 의심 증상 발현 시 가까운 선별진료소에서 검사받으세요.",3,0,0,0,1,0,0
"[양산시청] 7.17.(토) 17시 기준, 코로나19 확진자 5명 발생(접촉자 4명, 유증상 검사 1명)",3,0,0,0,1,0,0
[논산시청] 7월17일 17시 기준 확진자 1명(논산 215번/확진자 접촉)발생. 자세한 내용은 시청 홈페이지 및 SNS 참고바랍니다.,3,0,0,0,1,0,0
"[거제시청]7/18(일) 0시~7/31(토) 24시 사회적거리두기 3단계격상/5인이상 사적모임금지(직계가족동일적용)/예방접종인센티브 중단/50인이상 행사,집회금지",0,1,0,0,0,0,0
[경상북도청] 꽃동네노래방(유흥)(대구 북구 경진로1길5) 7/12~7/15 방문자는 가까운 보건소 선별진료소에서 검사 받으시기 바랍니다.,2,0,0,1,0,0,0
[고양시청]금일 현재 덕양구보건소 및 화정역 임시선별진료소의 검사 대기 인원이 많아 당일 검사가 어려우니 무증상자는 내일 검사를 받으시기 바랍니다.,0,1,0,0,0,0,0
"[충주시청]7월17일 확진자4명발생(격리중1, 접촉자1, 감염경로 조사중2).동선 https://pf.kakao.com/_MxhIjT/82028977 참고바랍니다",3,0,0,0,1,0,0
[부산경찰청] 시민여러분의 관심과 제보로 경찰은 실종된 권정웅씨를 안전하게 발견했습니다. 감사합니다,5,0,0,0,0,0,1
[충남경찰청] 시민여러분의 관심과 제보로 경찰은 실종된 도숙이씨를 안전하게 발견했습니다. 감사합니다.,5,0,0,0,0,0,1
"[중랑구청] 7.17.(토)~7.18.(일) 면목역 임시선별검사소를 저녁 6시까지 연장 운영하오니, 코로나19 무료 검사를 받으시기 바랍니다.",0,1,0,0,0,0,0
[거제시청] 코로나19 확진자 5명(거제599~603번)발생. 아래 링크 참고바랍니다. http://pf.kakao.com/_gigJxb/82028888,3,0,0,0,1,0,0
[전남도청] 7.9(금) 21시~7.10(토) 03시 광주 소재 상무나이트(서구 상무번영로 30)를 방문하신 분은 거주시 보건소에서 코로나 검사 받으시기 바랍니다,2,0,0,1,0,0,0
"[진주시청] 17일 15시 기준 확진자 11명(자가격리 중 2명, 확진자의 접촉자 7명, 타 지역 확진자의 접촉자 2명) 발생. 상세 현황은 시 홈페이지 참조.",3,0,0,0,1,0,0
"[창녕군청] 7.17(토) 확진자 2명(창녕175~176/외국인/도내확진자접촉1, 해외입국자1)발생▷마스크착용(백신접종자 포함)▷유증상시 코로나19 검사바랍니다.",3,0,0,0,1,0,0
[의왕시청] 7월17일 15:00 기준 코로나19 확진자 6명 발생. 자세한 사항은 시홈페이지 및 SNS 참고 바랍니다. pf.kakao.com/_xdPSRK,3,0,0,0,1,0,0
"[광명시청] 7월17일 12시 기준 확진자22명 발생(확진자 접촉18, 조사중4) 세부내용은 블로그 참조 바랍니다. blog.naver.com/gmcityhall",3,0,0,0,1,0,0
"[원주시청] 7.7.~7.15.명륜동 금석식당(치악로 1803, 남부시장 뒤 먹자골목) 이용자는 오늘 17시30분까지 보건소 선별진료소에서 검사받으세요.",2,0,0,1,0,0,0
"[함안군청] 관내 확진자 다수 발생으로 검사 희망자는 임시선별진료소(함안군육아지원센터, 17일 15~17시 한시적 운영)나 보건소에서 검사받으시기 바랍니다.",0,1,0,0,0,0,0
[남해군청]▶7.10(토)18:13~19:10 남면 가천 해바라기맛집 방문자▶7.14(수) 13:00남해→서울 남흥여객(70아8729)탑승자는 보건소 검사바랍니다,2,0,0,1,0,0,0
"[김천시청]7.17.(토) 14시기준 확진자 1명 발생(331번,해외입국 자가격리중), 수도권 등 확진자 급증으로 타지역 방문자제, 기본 방역수칙 준수바랍니다.",3,0,0,0,1,0,0
[과천시청] 7월 17일(토) 14시 기준 신규 확진자 1명 발생. 상세내용은 시홈페이지 및 과천마당앱 등에서 참고하시기 바랍니다 www.gccity.go.kr,3,0,0,0,1,0,0
"[고양시청]7.9.(금)~7.15.(목) 세이브존 화정점 지하 2층(덕양구 화정로 52, 화정동) 방문자는 보건소 선별진료소에서 코로나 검사를 받으시기 바랍니다.",2,0,0,1,0,0,0
"[대구광역시]꽃동네노래방(유흥)(북구 경진로1길5) 7/12~15 방문자는 임시선별검사소(두류,국채보상공원)및 보건소(예약)에서 즉시 검사받으시기 바랍니다.",2,0,0,1,0,0,0
[송파구청] 찾아가는 선별진료소 안내(정정) ▶변경장소:아시아근린공원(지하철9호선 종합운동장역 9번출구 앞) ▶ han.gl/T8Otg,0,1,0,0,0,0,0
"[군포시청] 7월 17일 14시 기준 전일 대비 확진자 9명 발생, 상세내용은 군포시 홈페이지, SNS 등 참조바랍니다. pf.kakao.com/_eDSsxb",3,0,0,0,1,0,0
[의정부시청]7.17.(토) 의정부시 용현동 530-5(용현산업단지 내 양말공장) 화재발생. 화재발생지를 우회하여 통행하시기 바랍니다.,4,0,0,0,0,1,0
"[양평군청] 7월 17일 13시 기준 코로나19 확진자 2명 발생, 관련 사항은 www.yp21.go.kr/corona.jsp 참고하세요",3,0,0,0,1,0,0
"[시흥시청]7월17일13시기준 확진자 21명 발생(확진자접촉10,자가격리중6,경로조사중5) blog.naver.com/siheungblog/222434808476",3,0,0,0,1,0,0
[광주광역시] 7.9(금) 21시~7.10(토) 03시 상무나이트(서구 상무번영로 30)를 방문하신 분은 거주지 보건소에서 코로나 검사 받으시기 바랍니다.,2,0,0,1,0,0,0
"[행정안전부] 전국적으로 폭염이 심합니다. 외출 자제, 물 마시기, 실외작업장 폭염 안전수칙(물, 그늘, 휴식) 준수, 무더위쉼터 이용 등 안전에 유의 바랍니다.",4,0,0,0,0,1,0
"[부산시] 7.17(토)코로나19확진69명(중3,서2,동4,영도2,부산진3,동래6,남12,북6,해운대10,사하2,금정4,연제2,수영6,사상7)입니다.",3,0,0,0,1,0,0
"[행정안전부]전국적으로 폭염이 심합니다. 외출 자제, 물 마시기, 실외작업장 폭염 안전수칙(물, 그늘, 휴식) 준수, 무더위쉼터 이용 등 안전에 유의 바랍니다.",4,0,0,0,0,1,0
[음성군청] 7.17.(토) 13시 기준 확진자 4명 발생 ▲동선 및 접촉자 역학조사 중 ▲확진자가 다수 발생하는 지역 방문 및 지인초청 자제 바랍니다.,3,0,0,0,1,0,0
[경북경찰청] 시민여러분의 관심과 제보로 경찰은 실종된 최상철씨를 안전하게 발견했습니다. 감사합니다,5,0,0,0,0,0,1
"[부산경찰청] 경찰은 영도구에서 실종된 권정웅씨(남, 85세)를 찾고 있습니다 - 160cm, 60kg, 노랑잠바, 회색운동화
 vo.la/LvcFj / ☎182",5,0,0,0,0,0,1
"[사천시청] 7.17.(토) 확진자 1명(해외입국, 관내동선 없음) 발생▲의심 증상시 반드시 검사바랍니다.",3,0,0,0,1,0,0
[통영시청] 사회적 거리두기 2단계 7/28까지 시행중(5인 이상 모임금지)/ 백신접종자 예외 인정않음/ 불필요한 외출 및 모임 자제하여 주시기 바랍니다.,0,1,0,0,0,0,0
